,Year,Category,Country,Medals
6771,berlin-1936,Swimming,Japan,11
6772,berlin-1936,Swimming,Denmark,2
6773,berlin-1936,Swimming,Hungary,2
6774,berlin-1936,Swimming,Argentina,1
6775,berlin-1936,Basketball,United States of America,1
6776,berlin-1936,Basketball,Canada,1
6777,berlin-1936,Basketball,Mexico,1
6778,berlin-1936,Equestrian Jumping,Germany,2
6779,berlin-1936,Equestrian Jumping,Romania,1
6780,berlin-1936,Equestrian Jumping,Hungary,1
6781,berlin-1936,Equestrian Jumping,Netherlands,1
6782,berlin-1936,Equestrian Jumping,Portugal,1
6783,berlin-1936,Polo,Argentina,1
6784,berlin-1936,Polo,Great Britain,1
6785,berlin-1936,Polo,Mexico,1
6786,berlin-1936,Cycling Road,France,3
6787,berlin-1936,Cycling Road,Switzerland,2
6788,berlin-1936,Cycling Road,Belgium,1
6789,garmisch-partenkirchen-1936,Figure skating,Norway,1
6790,garmisch-partenkirchen-1936,Figure skating,Great Britain,1
6791,garmisch-partenkirchen-1936,Figure skating,Sweden,1
6792,garmisch-partenkirchen-1936,Figure skating,Austria,4
6793,garmisch-partenkirchen-1936,Figure skating,Germany,3
6794,garmisch-partenkirchen-1936,Figure skating,Hungary,2
6795,garmisch-partenkirchen-1936,Speed skating,Norway,6
6796,garmisch-partenkirchen-1936,Speed skating,United States of America,1
6797,garmisch-partenkirchen-1936,Speed skating,Finland,4
6798,garmisch-partenkirchen-1936,Speed skating,Austria,1
6799,garmisch-partenkirchen-1936,Bobsleigh,United States of America,4
6800,garmisch-partenkirchen-1936,Bobsleigh,Switzerland,4
6801,garmisch-partenkirchen-1936,Bobsleigh,Great Britain,1
6802,garmisch-partenkirchen-1936,Cross Country Skiing,Sweden,5
6803,garmisch-partenkirchen-1936,Cross Country Skiing,Norway,2
6804,garmisch-partenkirchen-1936,Cross Country Skiing,Finland,2
6805,garmisch-partenkirchen-1936,Nordic Combined,Norway,3
6806,garmisch-partenkirchen-1936,Ski Jumping,Norway,2
6807,garmisch-partenkirchen-1936,Ski Jumping,Sweden,1
6808,garmisch-partenkirchen-1936,Alpine Skiing,Germany,4
6809,garmisch-partenkirchen-1936,Alpine Skiing,France,1
6810,garmisch-partenkirchen-1936,Alpine Skiing,Norway,1
6811,garmisch-partenkirchen-1936,Ice Hockey,Great Britain,1
6812,garmisch-partenkirchen-1936,Ice Hockey,Canada,1
6813,garmisch-partenkirchen-1936,Ice Hockey,United States of America,1
6814,los-angeles-1932,Water Polo,Hungary,1
6815,los-angeles-1932,Water Polo,Germany,1
6816,los-angeles-1932,Water Polo,United States of America,1
6817,los-angeles-1932,Boxing,United States of America,5
6818,los-angeles-1932,Boxing,Argentina,3
6819,los-angeles-1932,Boxing,South Africa,3
6820,los-angeles-1932,Boxing,Italy,2
6821,los-angeles-1932,Boxing,Hungary,1
6822,los-angeles-1932,Boxing,Mexico,1
6823,los-angeles-1932,Boxing,Germany,3
6824,los-angeles-1932,Boxing,Finland,1
6825,los-angeles-1932,Boxing,Denmark,1
6826,los-angeles-1932,Boxing,Canada,1
6827,los-angeles-1932,Boxing,Philippines,1
6828,los-angeles-1932,Boxing,Sweden,2
6829,los-angeles-1932,Weightlifting,Germany,3
6830,los-angeles-1932,Weightlifting,Italy,2
6831,los-angeles-1932,Weightlifting,Austria,2
6832,los-angeles-1932,Weightlifting,France,3
6833,los-angeles-1932,Weightlifting,Denmark,1
6834,los-angeles-1932,Weightlifting,United States of America,2
6835,los-angeles-1932,Weightlifting,Czechoslovakia,2
6836,los-angeles-1932,Athletics,United States of America,35
6837,los-angeles-1932,Athletics,Japan,4
6838,los-angeles-1932,Athletics,Finland,11
6839,los-angeles-1932,Athletics,Great Britain,8
6840,los-angeles-1932,Athletics,Ireland,2
6841,los-angeles-1932,Athletics,Canada,9
6842,los-angeles-1932,Athletics,Italy,3
6843,los-angeles-1932,Athletics,Latvia,1
6844,los-angeles-1932,Athletics,Philippines,1
6845,los-angeles-1932,Athletics,Argentina,1
6846,los-angeles-1932,Athletics,Poland,3
6847,los-angeles-1932,Athletics,Germany,5
6848,los-angeles-1932,Athletics,Sweden,1
6849,los-angeles-1932,Athletics,Czechoslovakia,1
6850,los-angeles-1932,Athletics,France,1
6851,los-angeles-1932,Athletics,South Africa,1
6852,los-angeles-1932,Gymnastics Artistic,Italy,7
6853,los-angeles-1932,Gymnastics Artistic,United States of America,16
6854,los-angeles-1932,Gymnastics Artistic,Finland,5
6855,los-angeles-1932,Gymnastics Artistic,Hungary,4
6856,los-angeles-1932,Gymnastics Artistic,Switzerland,1
6857,los-angeles-1932,Equestrian Jumping,Japan,1
6858,los-angeles-1932,Equestrian Jumping,United States of America,1
6859,los-angeles-1932,Equestrian Jumping,Sweden,1
6860,los-angeles-1932,Modern Pentathlon,Sweden,2
6861,los-angeles-1932,Modern Pentathlon,United States of America,1
6862,los-angeles-1932,Hockey,India,1
6863,los-angeles-1932,Hockey,Japan,1
6864,los-angeles-1932,Hockey,United States of America,1
6865,los-angeles-1932,Cycling Road,Italy,3
6866,los-angeles-1932,Cycling Road,Denmark,1
6867,los-angeles-1932,Cycling Road,Sweden,2
6868,los-angeles-1932,Rowing,United States of America,5
6869,los-angeles-1932,Rowing,Italy,3
6870,los-angeles-1932,Rowing,Canada,3
6871,los-angeles-1932,Rowing,Germany,4
6872,los-angeles-1932,Rowing,Poland,4
6873,los-angeles-1932,Rowing,France,1
6874,los-angeles-1932,Rowing,Australia,1
6875,los-angeles-1932,Rowing,Uruguay,1
6876,los-angeles-1932,Rowing,Great Britain,3
6877,los-angeles-1932,Rowing,New Zealand,2
6878,los-angeles-1932,Equestrian Dressage,France,3
6879,los-angeles-1932,Equestrian Dressage,United States of America,2
6880,los-angeles-1932,Equestrian Dressage,Sweden,1
6881,los-angeles-1932,Wrestling,Finland,8
6882,los-angeles-1932,Wrestling,United States of America,5
6883,los-angeles-1932,Wrestling,Sweden,10
6884,los-angeles-1932,Wrestling,France,2
6885,los-angeles-1932,Wrestling,Hungary,3
6886,los-angeles-1932,Wrestling,Denmark,1
6887,los-angeles-1932,Wrestling,Germany,4
6888,los-angeles-1932,Wrestling,Czechoslovakia,1
6889,los-angeles-1932,Wrestling,Austria,2
6890,los-angeles-1932,Wrestling,Italy,4
6891,los-angeles-1932,Wrestling,Australia,1
6892,los-angeles-1932,Wrestling,Canada,1
6893,los-angeles-1932,Swimming,Japan,12
6894,los-angeles-1932,Swimming,United States of America,10
6895,los-angeles-1932,Swimming,Australia,2
6896,los-angeles-1932,Swimming,Denmark,1
6897,los-angeles-1932,Swimming,Hungary,1
6898,los-angeles-1932,Swimming,South Africa,1
6899,los-angeles-1932,Swimming,Netherlands,2
6900,los-angeles-1932,Swimming,Great Britain,2
6901,los-angeles-1932,Swimming,France,1
6902,los-angeles-1932,Swimming,Philippines,1
6903,los-angeles-1932,Fencing,Austria,1
6904,los-angeles-1932,Fencing,Great Britain,1
6905,los-angeles-1932,Fencing,Hungary,4
6906,los-angeles-1932,Fencing,Italy,8
6907,los-angeles-1932,Fencing,Poland,1
6908,los-angeles-1932,Fencing,France,3
6909,los-angeles-1932,Fencing,United States of America,3
6910,los-angeles-1932,Sailing,Sweden,3
6911,los-angeles-1932,Sailing,United States of America,4
6912,los-angeles-1932,Sailing,Canada,2
6913,los-angeles-1932,Sailing,Great Britain,2
6914,los-angeles-1932,Sailing,France,1
6915,los-angeles-1932,Sailing,Netherlands,1
6916,los-angeles-1932,Sailing,Spain,1
6917,los-angeles-1932,Diving,United States of America,12
6918,los-angeles-1932,Equestrian Eventing,United States of America,2
6919,los-angeles-1932,Equestrian Eventing,Netherlands,2
6920,los-angeles-1932,Equestrian Eventing,Sweden,1
6921,los-angeles-1932,Shooting,Sweden,1
6922,los-angeles-1932,Shooting,Mexico,1
6923,los-angeles-1932,Shooting,Hungary,1
6924,los-angeles-1932,Shooting,Italy,2
6925,los-angeles-1932,Shooting,Germany,1
6926,los-angeles-1932,Cycling Track,Australia,1
6927,los-angeles-1932,Cycling Track,Netherlands,2
6928,los-angeles-1932,Cycling Track,France,5
6929,los-angeles-1932,Cycling Track,Italy,2
6930,los-angeles-1932,Cycling Track,Great Britain,3
6931,los-angeles-1932,Cycling Track,Denmark,2
6932,lake-placid-1932,Speed skating,United States of America,5
6933,lake-placid-1932,Speed skating,Norway,2
6934,lake-placid-1932,Speed skating,Canada,5
6935,lake-placid-1932,Cross Country Skiing,Finland,3
6936,lake-placid-1932,Cross Country Skiing,Norway,1
6937,lake-placid-1932,Cross Country Skiing,Sweden,2
6938,lake-placid-1932,Bobsleigh,United States of America,6
6939,lake-placid-1932,Bobsleigh,Switzerland,2
6940,lake-placid-1932,Bobsleigh,Germany,1
6941,lake-placid-1932,Figure skating,France,2
6942,lake-placid-1932,Figure skating,United States of America,3
6943,lake-placid-1932,Figure skating,Hungary,2
6944,lake-placid-1932,Figure skating,Austria,2
6945,lake-placid-1932,Figure skating,Sweden,1
6946,lake-placid-1932,Figure skating,Canada,1
6947,lake-placid-1932,Figure skating,Norway,1
6948,lake-placid-1932,Nordic Combined,Norway,3
6949,lake-placid-1932,Ski Jumping,Norway,3
6950,lake-placid-1932,Ice Hockey,Canada,1
6951,lake-placid-1932,Ice Hockey,United States of America,1
6952,lake-placid-1932,Ice Hockey,Germany,1
6953,amsterdam-1928,Athletics,Great Britain,5
6954,amsterdam-1928,Athletics,Sweden,7
6955,amsterdam-1928,Athletics,Germany,9
6956,amsterdam-1928,Athletics,United States of America,25
6957,amsterdam-1928,Athletics,France,3
6958,amsterdam-1928,Athletics,Chile,1
6959,amsterdam-1928,Athletics,Finland,14
6960,amsterdam-1928,Athletics,Japan,2
6961,amsterdam-1928,Athletics,Canada,8
6962,amsterdam-1928,Athletics,Haiti,1
6963,amsterdam-1928,Athletics,Ireland,1
6964,amsterdam-1928,Athletics,South Africa,1
6965,amsterdam-1928,Athletics,Hungary,1
6966,amsterdam-1928,Athletics,Norway,1
6967,amsterdam-1928,Athletics,Netherlands,1
6968,amsterdam-1928,Athletics,Poland,1
6969,amsterdam-1928,Equestrian Jumping,Spain,1
6970,amsterdam-1928,Equestrian Jumping,Poland,1
6971,amsterdam-1928,Equestrian Jumping,Sweden,1
6972,amsterdam-1928,Equestrian Jumping,Czechoslovakia,1
6973,amsterdam-1928,Equestrian Jumping,France,1
6974,amsterdam-1928,Equestrian Jumping,Switzerland,1
6975,amsterdam-1928,Football,Uruguay,1
6976,amsterdam-1928,Football,Argentina,1
6977,amsterdam-1928,Football,Italy,1
6978,amsterdam-1928,Swimming,United States of America,11
6979,amsterdam-1928,Swimming,Great Britain,4
6980,amsterdam-1928,Swimming,South Africa,1
6981,amsterdam-1928,Swimming,Germany,3
6982,amsterdam-1928,Swimming,Netherlands,3
6983,amsterdam-1928,Swimming,Japan,3
6984,amsterdam-1928,Swimming,Canada,1
6985,amsterdam-1928,Swimming,Argentina,1
6986,amsterdam-1928,Swimming,Australia,2
6987,amsterdam-1928,Swimming,Sweden,2
6988,amsterdam-1928,Swimming,Philippines,1
6989,amsterdam-1928,Swimming,Hungary,1
6990,amsterdam-1928,Sailing,France,1
6991,amsterdam-1928,Sailing,Netherlands,1
6992,amsterdam-1928,Sailing,Sweden,1
6993,amsterdam-1928,Sailing,Norway,1
6994,amsterdam-1928,Sailing,Denmark,1
6995,amsterdam-1928,Sailing,Estonia,1
6996,amsterdam-1928,Equestrian Dressage,Germany,2
6997,amsterdam-1928,Equestrian Dressage,France,1
6998,amsterdam-1928,Equestrian Dressage,Sweden,2
6999,amsterdam-1928,Equestrian Dressage,Netherlands,1
7000,amsterdam-1928,Modern Pentathlon,Sweden,2
7001,amsterdam-1928,Modern Pentathlon,Germany,1
7002,amsterdam-1928,Cycling Track,France,1
7003,amsterdam-1928,Cycling Track,Netherlands,5
7004,amsterdam-1928,Cycling Track,Denmark,2
7005,amsterdam-1928,Cycling Track,Australia,1
7006,amsterdam-1928,Cycling Track,Italy,1
7007,amsterdam-1928,Cycling Track,Great Britain,3
7008,amsterdam-1928,Cycling Track,Germany,2
7009,amsterdam-1928,Cycling Road,Denmark,2
7010,amsterdam-1928,Cycling Road,Great Britain,2
7011,amsterdam-1928,Cycling Road,Sweden,2
7012,amsterdam-1928,Fencing,France,5
7013,amsterdam-1928,Fencing,United States of America,1
7014,amsterdam-1928,Fencing,Italy,5
7015,amsterdam-1928,Fencing,Portugal,1
7016,amsterdam-1928,Fencing,Germany,3
7017,amsterdam-1928,Fencing,Great Britain,1
7018,amsterdam-1928,Fencing,Hungary,3
7019,amsterdam-1928,Fencing,Poland,1
7020,amsterdam-1928,Fencing,Argentina,1
7021,amsterdam-1928,Diving,United States of America,9
7022,amsterdam-1928,Diving,Egypt,2
7023,amsterdam-1928,Diving,Sweden,1
7024,amsterdam-1928,Rowing,United States of America,7
7025,amsterdam-1928,Rowing,Canada,3
7026,amsterdam-1928,Rowing,Austria,2
7027,amsterdam-1928,Rowing,Great Britain,5
7028,amsterdam-1928,Rowing,Italy,2
7029,amsterdam-1928,Rowing,Switzerland,2
7030,amsterdam-1928,Rowing,Poland,1
7031,amsterdam-1928,Rowing,Australia,1
7032,amsterdam-1928,Rowing,Germany,2
7033,amsterdam-1928,Rowing,France,1
7034,amsterdam-1928,Rowing,Belgium,1
7035,amsterdam-1928,Hockey,India,1
7036,amsterdam-1928,Hockey,Netherlands,1
7037,amsterdam-1928,Hockey,Germany,1
7038,amsterdam-1928,Boxing,Hungary,1
7039,amsterdam-1928,Boxing,France,1
7040,amsterdam-1928,Boxing,Italy,4
7041,amsterdam-1928,Boxing,Netherlands,2
7042,amsterdam-1928,Boxing,Argentina,4
7043,amsterdam-1928,Boxing,United States of America,3
7044,amsterdam-1928,Boxing,Sweden,2
7045,amsterdam-1928,Boxing,Czechoslovakia,1
7046,amsterdam-1928,Boxing,Belgium,1
7047,amsterdam-1928,Boxing,South Africa,1
7048,amsterdam-1928,Boxing,Denmark,1
7049,amsterdam-1928,Boxing,Germany,1
7050,amsterdam-1928,Boxing,New Zealand,1
7051,amsterdam-1928,Boxing,Canada,1
7052,amsterdam-1928,Water Polo,Germany,1
7053,amsterdam-1928,Water Polo,Hungary,1
7054,amsterdam-1928,Water Polo,France,1
7055,amsterdam-1928,Gymnastics Artistic,Switzerland,9
7056,amsterdam-1928,Gymnastics Artistic,Finland,1
7057,amsterdam-1928,Gymnastics Artistic,Czechoslovakia,5
7058,amsterdam-1928,Gymnastics Artistic,Yugoslavia,5
7059,amsterdam-1928,Gymnastics Artistic,Netherlands,1
7060,amsterdam-1928,Gymnastics Artistic,Italy,2
7061,amsterdam-1928,Gymnastics Artistic,Great Britain,1
7062,amsterdam-1928,Weightlifting,Germany,3
7063,amsterdam-1928,Weightlifting,Estonia,1
7064,amsterdam-1928,Weightlifting,Czechoslovakia,1
7065,amsterdam-1928,Weightlifting,Egypt,1
7066,amsterdam-1928,Weightlifting,France,3
7067,amsterdam-1928,Weightlifting,Netherlands,2
7068,amsterdam-1928,Weightlifting,Austria,2
7069,amsterdam-1928,Weightlifting,Italy,2
7070,amsterdam-1928,Equestrian Eventing,Netherlands,3
7071,amsterdam-1928,Equestrian Eventing,Norway,1
7072,amsterdam-1928,Equestrian Eventing,Poland,1
7073,amsterdam-1928,Equestrian Eventing,Germany,1
7074,amsterdam-1928,Wrestling,Estonia,3
